chrI	2147	2669	6
chrI	2669	2670	5
chrI	2670	2675	6
chrI	2675	2678	4
chrI	2678	2679	1
chrI	183246	183249	3
chrI	183249	183253	5
chrI	183253	183256	171
chrI	183256	183259	172
chrI	183259	183260	179
chrI	183260	183261	174
chrI	183261	183262	179
chrI	183262	183264	175
chrI	183264	183269	179
chrI	183269	183271	173
chrI	183271	183297	179
chrI	183297	183298	176
chrI	183298	183384	179
chrI	183384	183385	178
chrI	183385	183386	177
chrI	183386	183387	179
chrI	183387	183388	3
chrI	183388	183547	179
chrI	183547	183550	177
chrI	183550	183619	179
chrI	183619	183620	177
chrI	183620	183621	156
chrI	183621	183622	174
chrI	183622	183623	178
chrI	183623	183631	179
chrI	183631	183632	178
chrI	183632	183804	179
chrI	187716	187719	65
chrI	187719	188141	66
chrI	217446	217451	1
chrI	217452	217467	1
chrI	217467	217474	2
chrI	217474	217476	1
chrI	217476	217606	2
chrI	217606	217607	1
chrI	217607	218015	2
chrI	219429	219430	55
chrI	219430	219455	57
chrI	219455	219457	56
chrI	219457	219458	36
chrI	219458	219459	53
chrI	219459	219460	56
chrI	219460	219461	52
chrI	219461	219462	44
chrI	219462	219465	48
chrI	219465	219508	57
chrI	219508	219509	56
chrI	219509	219672	57
chrI	219672	219680	150
chrI	219680	219691	151
chrI	219691	219692	57
chrI	219692	219694	151
chrI	219694	219695	149
chrI	219695	219696	57
chrI	219696	219697	59
chrI	219697	219711	151
chrI	219711	219712	146
chrI	219712	219718	151
chrI	219718	219720	150
chrI	219720	219969	151
chrI	219969	219973	149
chrI	219973	220014	94
chrI	220014	220015	78
chrI	220015	220222	94
chrI	220222	220226	89
chrI	221884	222435	9
chrI	222435	222436	1
chrI	224824	224825	2
chrI	224825	224836	3
chrI	224836	224871	28
chrI	224871	224872	27
chrI	224872	224946	28
chrI	224946	224950	29
chrI	224950	225080	36
chrI	225080	225081	21
chrI	225081	225082	26
chrI	225082	225083	30
chrI	225083	225084	32
chrI	225084	225085	34
chrI	225085	225095	36
chrI	225095	225096	34
chrI	225096	225097	33
chrI	225097	225098	31
chrI	225098	225099	29
chrI	225099	225101	34
chrI	225101	225103	33
chrI	225103	225105	34
chrI	225105	225108	36
chrI	225108	225109	35
chrI	225109	225371	36
chrI	225371	225379	20
chrI	225379	225487	8
chrII	913	1460	4
chrII	2856	2893	2
chrII	2896	3385	2
chrII	3386	3404	2
chrII	3405	3420	2
chrII	3420	3423	1
chrII	4475	4481	2
chrII	4481	4770	3
chrII	4770	4771	2
chrII	4771	4820	3
chrII	4820	4821	2
chrII	4821	5016	3
chrII	5277	5552	5
chrII	5552	5553	4
chrII	5553	5814	5
chrIII	870	874	1
chrIII	874	875	357
chrIII	875	878	361
chrIII	878	897	362
chrIII	897	898	359
chrIII	898	902	362
chrIII	902	903	346
chrIII	903	904	351
chrIII	904	910	362
chrIII	910	912	361
chrIII	912	916	362
chrIII	916	917	344
chrIII	917	1371	362
chrIII	1371	1374	360
chrIII	1374	1376	362
chrIII	1376	1377	358
chrIII	1377	1378	361
chrIII	1378	1394	362
chrIII	1394	1395	361
chrIII	1395	1399	362
chrIII	1399	1400	361
chrIII	1400	1406	362
chrIII	1406	1407	24
chrIII	1407	1408	362
chrIII	1408	1409	356
chrIII	1409	1416	362
chrIII	1416	1417	358
chrIII	1417	1421	352
chrIII	1421	1422	349
chrIII	1422	1425	350
chrIII	1425	1426	130
chrIII	1426	1429	350
chrIII	1429	1430	348
chrIII	1430	1433	347
chrIII	11612	12161	3
chrIII	12161	12172	2
chrIII	12347	12348	1
chrIII	12348	12358	3
chrIII	12358	12360	6
chrIII	12360	12695	53
chrIII	12695	12696	52
chrIII	12696	12889	53
chrIII	12889	12892	50
chrIII	12892	12904	53
chrIII	12904	12906	9
chrIII	12906	12917	3
chrIII	12977	12984	1
chrIII	12984	12989	2
chrIII	12989	12990	4
chrIII	12990	12994	6
chrIII	12994	12995	8
chrIII	12995	12996	504
chrIII	12996	12999	506
chrIII	12999	13000	520
chrIII	13000	13006	521
chrIII	13006	13037	541
chrIII	13037	13038	540
chrIII	13038	13077	541
chrIII	13077	13078	540
chrIII	13078	13230	541
chrIII	13230	13231	859
chrIII	13231	13241	861
chrIII	13241	13244	862
chrIII	13244	13246	550
chrIII	13246	13257	862
chrIII	13257	13260	860
chrIII	13260	13262	862
chrIII	13262	13263	860
chrIII	13263	13277	862
chrIII	13277	13278	861
chrIII	13278	13284	862
chrIII	13284	13285	844
chrIII	13285	13286	861
chrIII	13286	13289	862
chrIII	13289	13290	850
chrIII	13290	13293	862
chrIII	13293	13294	857
chrIII	13294	13302	862
chrIII	13302	13308	861
chrIII	13308	13309	857
chrIII	13309	13311	843
chrIII	13311	13312	349
chrIII	13312	13313	322
chrIII	13313	13352	321
chrIII	13352	13353	309
chrIII	13353	13586	321
chrIII	13586	13587	320
chrIII	13587	13715	321
chrIII	13715	13721	319
chrIII	13721	13755	321
chrIII	13755	13756	25
chrIII	13756	13775	321
chrIII	13775	13776	320
chrIII	13776	13777	317
chrIII	13777	13779	11
chrIII	13779	13780	10
chrIII	13780	13781	179
chrIII	13781	13782	297
chrIII	13782	13787	298
chrIII	13787	13788	296
chrIII	13788	13789	133
chrIII	13789	13791	296
chrIII	13791	13798	287
chrIII	13798	13799	286
chrIII	16838	16839	58
chrIII	16839	16854	59
chrIII	16854	16856	58
chrIII	16856	17308	66
chrIII	17308	17312	8
chrIII	17312	17329	7
chrIII	22073	22074	1054
chrIII	22074	22075	1079
chrIII	22075	22110	1081
chrIII	22110	22112	1077
chrIII	22112	22115	1081
chrIII	22115	22116	1078
chrIII	22116	22174	1081
chrIII	22174	22175	1079
chrIII	22175	22181	1081
chrIII	22181	22182	1080
chrIII	22182	22361	1081
chrIII	22361	22362	1080
chrIII	22362	22370	1081
chrIII	22370	22372	1076
chrIII	22372	22380	1081
chrIII	22380	22384	1080
chrIII	22384	22386	1024
chrIII	22386	22411	1081
chrIII	22411	22412	1051
chrIII	22412	22413	1050
chrIII	22413	22414	1080
chrIII	22414	22432	1081
chrIII	22432	22434	1080
chrIII	22434	22435	1072
chrIII	22435	22436	137
chrIII	22436	22438	136
chrIII	22438	22439	34
chrIII	22439	22440	32
chrIII	22440	22441	31
chrIII	22441	22442	5
chrIII	22442	22443	6
chrIII	22443	22445	31
chrIII	22445	22456	27
chrIII	22456	22457	1
chrIII	24299	24304	1
chrIII	24304	24305	52
chrIII	24305	24307	53
chrIII	24307	24310	54
chrIII	24310	24314	55
chrIII	24314	24474	69
chrIII	24474	24475	68
chrIII	24475	24783	69
chrIII	24783	24784	68
chrIII	24784	24785	53
chrIII	24785	24789	68
chrIII	24789	24797	16
chrIII	24797	24798	9
chrIII	24798	24807	16
chrIII	24807	24808	7
chrIII	27329	27418	10
chrIII	27418	27655	11
chrIII	27655	27657	9
chrIII	27657	27658	6
chrIII	27658	27659	4
chrIII	27659	27662	7
chrIII	27662	27663	8
chrIII	27663	27666	9
chrIII	27666	27867	11
chrIII	27867	27871	2
chrIII	27871	27950	1
chrIII	30927	30934	1
chrIII	30934	30939	77
chrIII	30939	31319	78
chrIII	31319	31320	77
chrIII	31320	31459	78
chrIII	31459	31460	76
chrIII	31460	31486	78
chrIII	31486	31490	3
chrIII	35376	35898	17
chrIII	38750	38757	1
chrIII	38757	38767	7
chrIII	38767	38768	11
chrIII	38768	38773	13
chrIII	38773	38774	177
chrIII	38774	38779	178
chrIII	38779	38780	354
chrIII	38780	38957	356
chrIII	38957	38958	353
chrIII	38958	38966	356
chrIII	38966	38967	354
chrIII	38967	39136	356
chrIII	39136	39137	355
chrIII	39137	39262	356
chrIII	39262	39263	355
chrIII	39263	39289	356
chrIII	39289	39291	355
chrIII	39291	39306	356
chrIII	39306	39309	354
chrIII	39309	39311	350
chrIII	39311	39312	349
chrIII	39312	39313	350
chrIII	39313	39315	349
chrIII	39315	39317	348
chrIII	39317	39322	341
chrIII	39322	39323	2
chrIII	39323	39324	1
chrIII	40966	41200	142
chrIII	41200	41201	141
chrIII	41201	41315	142
chrIII	41315	41316	138
chrIII	41316	41317	141
chrIII	41317	41466	142
chrIII	41466	41469	133
chrIII	41469	41471	142
chrIII	41471	41472	140
chrIII	41472	41509	142
chrIII	41509	41510	141
chrIII	41510	41515	142
chrIII	41515	41520	7
chrIII	41520	41521	2
chrIII	41641	41644	2
chrIII	41644	41648	40
chrIII	41648	41678	42
chrIII	41678	41679	41
chrIII	41679	42002	42
chrIII	42002	42003	39
chrIII	42003	42004	38
chrIII	42004	42005	29
chrIII	42005	42006	16
chrIII	42006	42007	19
chrIII	42007	42008	28
chrIII	42008	42009	36
chrIII	42009	42011	40
chrIII	42011	42012	41
chrIII	42012	42141	42
chrIII	42141	42142	41
chrIII	42142	42149	42
chrIII	42149	42150	41
chrIII	42150	42196	42
chrIII	42196	42197	29
chrIII	42197	42200	42
chrIII	42200	42201	16
chrIII	42201	42209	42
chrIII	46112	46120	21
chrIII	46120	46125	23
chrIII	46125	46126	21
chrIII	46126	46128	23
chrIII	46128	46129	6
chrIII	46129	46131	4
chrIII	46131	46133	6
chrIII	46133	46136	25
chrIII	46136	46137	23
chrIII	46137	46660	25
chrIII	46660	46668	12
chrIII	46668	46673	10
chrIII	48326	48340	38
chrIII	48340	48342	39
chrIII	48342	48343	26
chrIII	48343	48346	39
chrIII	48346	48665	40
chrIII	48665	48670	2
chrIII	48670	48672	1
chrIII	48672	48674	2
chrIII	48674	48676	1
chrIII	50179	50209	3
chrIII	50209	50320	6
chrIII	50320	50322	3
chrIII	50322	50326	4
chrIII	50326	50560	15
chrIII	50560	50561	12
chrIII	50561	50587	15
chrIII	50587	50588	14
chrIII	50588	50602	15
chrIII	50602	50738	12
chrIII	50738	50741	11
chrIII	50741	50744	10
chrIII	50744	50757	9
chrIII	50757	50758	8
chrIII	50758	50863	9
chrIII	50863	50869	8
chrIII	52312	52320	5
chrIII	52320	52322	6
chrIII	52322	52324	15
chrIII	52324	52326	18
chrIII	52326	52329	21
chrIII	52329	52330	22
chrIII	52330	52331	239
chrIII	52331	52332	240
chrIII	52332	52333	238
chrIII	52333	52335	240
chrIII	52335	52336	241
chrIII	52336	52337	236
chrIII	52337	52338	237
chrIII	52338	52349	242
chrIII	52349	52352	241
chrIII	52352	52400	242
chrIII	52400	52402	204
chrIII	52402	52404	241
chrIII	52404	52554	242
chrIII	52554	52555	241
chrIII	52555	52661	242
chrIII	52661	52664	241
chrIII	52664	52670	240
chrIII	52670	52671	239
chrIII	52671	52673	238
chrIII	52673	52684	237
chrIII	52684	52685	236
chrIII	56477	56479	1
chrIII	56479	56480	2
chrIII	56480	56481	188
chrIII	56481	56495	198
chrIII	56495	56501	200
chrIII	56501	56503	204
chrIII	56503	56505	205
chrIII	56505	56516	206
chrIII	56516	56517	12
chrIII	56517	56518	14
chrIII	56518	56521	206
chrIII	56521	56524	204
chrIII	56524	56574	206
chrIII	56574	56575	204
chrIII	56575	56633	206
chrIII	56633	56634	205
chrIII	56634	56806	206
chrIII	56806	56807	205
chrIII	56807	56833	206
chrIII	56833	56834	199
chrIII	56834	57018	206
chrIII	57018	57019	205
chrIII	57019	57035	206
chrIII	57035	57046	205
chrIII	57046	57049	204
chrIII	57049	57050	46
chrIII	57050	57051	45
chrIII	57051	57052	41
chrIII	58632	58633	121
chrIII	58633	58650	125
chrIII	58650	58654	133
chrIII	58654	58659	134
chrIII	58659	58662	137
chrIII	58662	58667	154
chrIII	58667	58669	185
chrIII	58669	58671	187
chrIII	58671	58672	186
chrIII	58672	58674	190
chrIII	58674	58675	189
chrIII	58675	58679	190
chrIII	58679	58681	189
chrIII	58681	58761	190
chrIII	58761	58762	189
chrIII	58762	58781	190
chrIII	58781	58782	189
chrIII	58782	59039	190
chrIII	59039	59041	81
chrIII	59041	59042	80
chrIII	59042	59044	79
chrIII	59044	59047	78
chrIII	59047	59049	57
chrIII	59049	59052	56
chrIII	59052	59053	2
chrIII	61131	61138	34
chrIII	61138	61147	35
chrIII	61147	61151	37
chrIII	61151	61154	39
chrIII	61154	61159	48
chrIII	61159	61671	49
chrIII	61671	61673	11
chrIII	61673	61677	49
chrIII	61677	61686	11
chrIII	61686	61691	5
chrIII	61691	61692	1
chrIII	65508	65509	270
chrIII	65509	65529	273
chrIII	65529	65531	274
chrIII	65531	65536	1
chrIII	65536	65540	274
chrIII	65540	65543	305
chrIII	65543	65546	32
chrIII	65546	65547	39
chrIII	65547	65548	304
chrIII	65548	65552	305
chrIII	65552	65553	298
chrIII	65553	65554	304
chrIII	65554	65581	305
chrIII	65581	65582	302
chrIII	65582	65668	305
chrIII	65668	65669	304
chrIII	65669	65938	305
chrIII	65938	65939	303
chrIII	65939	65940	305
chrIII	65940	65941	21
chrIII	65941	65946	305
chrIII	65946	65948	301
chrIII	65948	65949	298
chrIII	65949	65950	45
chrIII	65950	65951	43
chrIII	65951	65955	291
chrIII	65955	65956	290
chrIII	68283	68288	1
chrIII	68288	68298	5
chrIII	68298	68305	6
chrIII	68305	68319	183
chrIII	68319	68321	177
chrIII	68321	68599	183
chrIII	68599	68600	139
chrIII	68600	68602	180
chrIII	68602	68607	183
chrIII	68607	68609	182
chrIII	68609	68612	180
chrIII	68612	68613	179
chrIII	68613	68614	176
chrIII	68614	68619	175
chrIII	68619	68620	174
chrIII	71342	71343	2
chrIII	71343	71345	3
chrIII	71345	71350	4
chrIII	71350	71351	20
chrIII	71351	71353	22
chrIII	71353	71358	23
chrIII	71358	71359	51
chrIII	71359	71360	50
chrIII	71360	71361	51
chrIII	71361	71362	222
chrIII	71362	71365	223
chrIII	71365	71366	222
chrIII	71366	71426	223
chrIII	71426	71427	222
chrIII	71427	71428	213
chrIII	71428	71436	223
chrIII	71436	71437	222
chrIII	71437	71828	223
chrIII	71828	71829	91
chrIII	71829	71835	223
chrIII	71835	71836	222
chrIII	71836	71837	3
chrIII	73954	73955	44
chrIII	73955	73967	51
chrIII	73967	73997	112
chrIII	73997	73999	111
chrIII	73999	74496	112
chrIII	74496	74497	111
chrIII	74497	74503	112
chrIII	74503	74506	111
chrIII	75245	75251	46
chrIII	75251	75262	60
chrIII	75262	75266	117
chrIII	75266	75272	118
chrIII	75272	75273	122
chrIII	75273	75304	123
chrIII	75304	75305	122
chrIII	75305	75345	123
chrIII	75345	75346	122
chrIII	75346	75459	123
chrIII	75459	75460	120
chrIII	75460	75752	123
chrIII	75752	75753	122
chrIII	75753	75764	123
chrIII	75764	75765	121
chrIII	75765	75795	123
chrIII	75795	75796	108
chrIII	75796	75801	123
chrIII	75801	75804	15
chrIII	75804	75805	13
chrIII	75805	75807	2
chrIII	77889	77900	2
chrIII	77901	78418	5
chrIII	78418	78420	4
chrIII	78420	78426	5
chrIII	78426	78429	4
chrIII	78429	78434	3
chrIII	78640	78644	158
chrIII	78644	78645	159
chrIII	78645	78647	160
chrIII	78647	78672	162
chrIII	78672	78673	157
chrIII	78673	78753	162
chrIII	78753	78754	161
chrIII	78754	78799	162
chrIII	78799	78800	142
chrIII	78800	78809	162
chrIII	78809	78810	161
chrIII	78810	78860	162
chrIII	78860	78861	161
chrIII	78861	79015	162
chrIII	79015	79016	151
chrIII	79016	79190	162
chrIII	79190	79191	156
chrIII	82044	82053	2
chrIII	82053	82591	5
chrIII	82591	82609	1
chrIII	83095	83098	3
chrIII	83098	83127	11
chrIII	83127	83128	10
chrIII	83128	83129	5
chrIII	83129	83660	11
chrIII	83660	83665	10
chrIII	94221	94222	1
chrIII	94222	94223	41
chrIII	94223	94245	43
chrIII	94245	94250	442
chrIII	94250	94251	439
chrIII	94251	94277	442
chrIII	94277	94278	436
chrIII	94278	94286	442
chrIII	94286	94287	439
chrIII	94287	94288	442
chrIII	94288	94289	433
chrIII	94289	94315	442
chrIII	94315	94316	441
chrIII	94316	94334	442
chrIII	94334	94335	441
chrIII	94335	94383	442
chrIII	94383	94384	441
chrIII	94384	94406	442
chrIII	94406	94407	441
chrIII	94407	94475	442
chrIII	94475	94476	441
chrIII	94476	94538	442
chrIII	94538	94539	441
chrIII	94539	94568	442
chrIII	94568	94569	441
chrIII	94569	94611	442
chrIII	94611	94612	441
chrIII	94612	94621	442
chrIII	94621	94622	441
chrIII	94622	94633	442
chrIII	94633	94634	441
chrIII	94634	94636	439
chrIII	94636	94637	438
chrIII	94637	94639	6
chrIII	94639	94646	2
chrIII	95744	95759	3
chrIII	95759	95762	6
chrIII	95762	96078	16
chrIII	96078	96079	15
chrIII	96079	96280	16
chrIII	96280	96297	13
chrIII	96297	96298	12
chrIII	96298	96305	13
chrIII	96305	96306	1
chrIII	101739	101740	1097
chrIII	101740	101741	1233
chrIII	101741	101756	1253
chrIII	101756	101757	1248
chrIII	101757	101762	1253
chrIII	101762	101773	2044
chrIII	101773	101774	2042
chrIII	101774	101776	2044
chrIII	101776	101777	801
chrIII	101777	101781	2044
chrIII	101781	101782	801
chrIII	101782	101783	2044
chrIII	101783	101785	2034
chrIII	101785	101786	2044
chrIII	101786	101788	801
chrIII	101788	101793	2044
chrIII	101793	101794	2028
chrIII	101794	101802	2044
chrIII	101802	101803	2043
chrIII	101803	101849	2044
chrIII	101849	101850	2043
chrIII	101850	101864	2044
chrIII	101864	101865	2043
chrIII	101865	101872	2044
chrIII	101872	101873	2043
chrIII	101873	101874	2037
chrIII	101874	101875	2044
chrIII	101875	101876	2043
chrIII	101876	101877	1487
chrIII	101877	101878	1760
chrIII	101878	101879	1927
chrIII	101879	101880	2004
chrIII	101880	101881	2023
chrIII	101881	101882	2042
chrIII	101882	101891	2044
chrIII	101891	101892	2041
chrIII	101892	101893	2033
chrIII	101893	101894	2011
chrIII	101894	101895	1971
chrIII	101895	101896	1866
chrIII	101896	101945	2044
chrIII	101945	101946	2043
chrIII	101946	101959	2044
chrIII	101959	101960	2042
chrIII	101960	102010	2044
chrIII	102010	102011	2043
chrIII	102011	102016	2044
chrIII	102016	102017	2043
chrIII	102017	102036	2044
